UT	Salt Lake	Salt Lake City	Central City-Liberty Welss	273200	5	-111.8699882938;40.74296791068,-111.88734900055;40.742442158883,-111.88756780235;40.750278893533,-111.87019411441;40.750259840861,-111.8699882938;40.74296791068
UT	Salt Lake	Salt Lake City	Poplar Grove	275071	21	-111.91378931139;40.763158344666,-111.91378931139;40.76148956619,-111.91357656289;40.760418559108,-111.91300992542;40.75932887167,-111.91184240317;40.757039490253,-111.9096173652;40.753701933301,-111.9096173652;40.750364376349,-112.06342311475;40.748417468127,-112.06342311475;40.755370711777,-112.08094528875;40.755370711777,-112.08094528875;40.762602085174,-112.0909579596;40.762602085174,-112.0909579596;40.769555328824,-112.10097063046;40.76983345857,-112.10069250071;40.771502237046,-111.90989549495;40.772058496538,-111.91156427342;40.770111588316,-111.91181064527;40.769608980788,-111.91270481294;40.767784846187,-111.91351118165;40.765383382634,-111.91378931139;40.763158344666
UT	Salt Lake	Salt Lake City	Yalecrest	276166	7	-111.83550950953;40.74313452669,-111.85329682331;40.742960162164,-111.85339366755;40.753031963311,-111.85183091644;40.753031963311,-111.8499208873;40.751990129235,-111.83568248826;40.751990129235,-111.83550950953;40.74313452669
UT	Salt Lake	Salt Lake City	Greater Avenues	273875	90	-111.74191742142;40.855131702767,-111.74104922635;40.822313929373,-111.75198848415;40.82214029036,-111.75667673749;40.821966651347,-111.76310138096;40.821445734309,-111.77074149752;40.820577539246,-111.7787288921;40.819709344183,-111.78845267681;40.819188427145,-111.7882790378;40.816583841955,-111.8006074077;40.812590144663,-111.80026012967;40.798178106612,-111.8157140018;40.798351745624,-111.81467216773;40.772132254711,-111.84748994112;40.771958615699,-111.84696902408;40.767791279395,-111.85198156026;40.767795057693,-111.85200455545;40.770048586555,-111.87075756882;40.770222225567,-111.88811608175;40.769916392861,-111.88794783108;40.772305893719,-111.88673235799;40.773174088783,-111.88569052391;40.774736839897,-111.88499596786;40.778730537189,-111.88464868984;40.782376956456,-111.88343321675;40.783592429544,-111.88430141181;40.785328819671,-111.87891860242;40.790364351039,-111.87822404637;40.791753463141,-111.87631401723;40.795399882407,-111.87527218315;40.796615355496,-111.8745776271;40.798351745623,-111.873188515;40.799046301674,-111.8717994029;40.803039998965,-111.85582461373;40.805818223168,-111.85252547249;40.806860057244,-111.8375925174;40.811201032562,-111.83602976628;40.812763783676,-111.83377245912;40.813111061701,-111.8308205959;40.81432653479,-111.82925784479;40.814847451828,-111.8089420803;40.820577539247,-111.8089420803;40.822140290361,-111.80998391438;40.822661207399,-111.81206758253;40.824571236539,-111.81380397266;40.826481265678,-111.81467216772;40.827696738767,-111.81467216772;40.82856493383,-111.81467216772;40.830127684945,-111.81554036279;40.830822240995,-111.81623491884;40.831169519021,-111.81658219686;40.832211353097,-111.81675583588;40.833426826186,-111.81727675291;40.834295021249,-111.81762403094;40.835163216313,-111.81745039193;40.838809635579,-111.81536672378;40.839504191627,-111.81310941661;40.838983274589,-111.81119938747;40.838983274589,-111.80894208031;40.838983274589,-111.80703205117;40.838983274589,-111.804774744;40.83967783064,-111.80390654894;40.840893303728,-111.80182288079;40.841066942741,-111.79991285165;40.84297697188,-111.79800282251;40.84297697188,-111.79557187633;40.84558155707,-111.79331456917;40.845407918058,-111.791057262;40.845407918058,-111.78914723286;40.845407918058,-111.78741084274;40.844192444969,-111.78567445261;40.844192444969,-111.78359078446;40.844366083982,-111.78115983828;40.845234279045,-111.77907617013;40.84818614226,-111.77612430691;40.848359781273,-111.77369336074;40.848359781273,-111.77230424863;40.848359781273,-111.77056785851;40.849401615349,-111.76883146838;40.8500961714,-111.76744235628;40.8500961714,-111.76553232714;40.851138005476,-111.76414321504;40.852179839552,-111.76292774195;40.852179839552,-111.76153862985;40.852353478565,-111.75980223972;40.853395312641,-111.75858676663;40.853395312641,-111.75754493256;40.85270075659,-111.75632945947;40.853568951653,-111.75337759625;40.855131702767,-111.74191742142;40.855131702767
UT	Salt Lake	Salt Lake City	Arcadia Heights	272782	13	-111.81438003152;40.728885829213,-111.81127027384;40.72891327965,-111.80863417786;40.728254255655,-111.80577840721;40.729572303646,-111.80442746597;40.731674364751,-111.80078104671;40.734973505992,-111.79487732028;40.734799866979,-111.79487732028;40.727854306471,-111.80408018795;40.727680667459,-111.80390654894;40.717088687685,-111.80529566104;40.717088687685,-111.81033119241;40.723513331154,-111.81438003152;40.728885829213
UT	Salt Lake	Salt Lake City	Fairpark	273685	44	-111.90516175741;40.782613904559,-111.90480679624;40.769622325828,-111.91181064527;40.769608980788,-111.91156427342;40.770111588316,-111.91097357899;40.770800731818,-111.90989549495;40.772058496538,-111.91751544155;40.77203628095,-111.92922802565;40.772002133475,-111.92922812457;40.775017735574,-111.93057697701;40.776437580244,-111.93206781391;40.776437580244,-111.93384261975;40.777715440448,-111.93448154985;40.777715440448,-111.93476551878;40.778070401615,-111.93504948772;40.778496355016,-111.93533345665;40.778496355016,-111.93583040229;40.778496355016,-111.93597238675;40.778354370549,-111.93632734792;40.778212386082,-111.93668230909;40.777999409382,-111.93710826249;40.777715440448,-111.93746322366;40.777786432681,-111.93781818482;40.778141393849,-111.93817314599;40.77856734725,-111.93845711493;40.778851316184,-111.93845711493;40.779348261818,-111.93817314599;40.779632230752,-111.93803116152;40.780058184153,-111.93803116152;40.780555129788,-111.93781818482;40.780910090955,-111.93739223142;40.780981083189,-111.93696627802;40.780981083189,-111.93632734792;40.780981083189,-111.93604337899;40.781478028823,-111.93604337899;40.782400927859,-111.93604337899;40.782755889026,-111.93618536345;40.783252834661,-111.93618536345;40.784317718164,-111.93504948772;40.783749780296,-111.93462353432;40.783678788062,-111.93433956538;40.783394819128,-111.93384261975;40.783039857961,-111.93320368965;40.782684896793,-111.90516175741;40.782613904559
UT	Salt Lake	Salt Lake City	East Central	273537	9	-111.85322002854;40.734973505992,-111.86974791634;40.734451680602,-111.87075756882;40.770222225567,-111.85200455545;40.770048586555,-111.85198156026;40.767795057693,-111.85183091644;40.753031963311,-111.85339366755;40.753031963311,-111.85329682331;40.742960162164,-111.85322002854;40.734973505992
UT	Salt Lake	Salt Lake City	Rose Park	240570	48	-111.93920207977;40.805043614686,-111.93933944697;40.807670167753,-111.94056752041;40.808625335986,-111.94056752041;40.809171146405,-111.94261430948;40.811149709172,-111.94275076209;40.811900198498,-111.94275076209;40.812923593033,-111.94234140427;40.813674082358,-111.94240963057;40.814492797986,-111.94377415662;40.816880718568,-111.94384238292;40.817699434196,-111.94288721469;40.818722828731,-111.94247785688;40.819950902173,-111.94247785688;40.820837844103,-111.91784816174;40.821178975615,-111.91764348283;40.81988267587,-111.91757525653;40.819063960242,-111.91805284064;40.818313470917,-111.91873510367;40.817494755289,-111.91996317711;40.816607813358,-111.92200996618;40.814970382103,-111.92364739743;40.813401177149,-111.92419320785;40.812650687823,-111.92501192348;40.81108148287,-111.92501192348;40.810058088335,-111.92480724457;40.808693562288,-111.92432966046;40.807124357335,-111.92357917113;40.805214020869,-111.92235109769;40.803371910706,-111.92064544013;40.800165274497,-111.9195538193;40.798459616939,-111.91859865106;40.797367996101,-111.91771170913;40.795389433334,-111.91716589871;40.793137965357,-111.91552846746;40.790136008054,-111.9138228099;40.787816313775,-111.91191247343;40.785291940589,-111.91000213697;40.783722735635,-111.90972976423;40.782625469134,-111.93320368965;40.782684896793,-111.93384261975;40.783039857961,-111.93433956538;40.783394819128,-111.93462353432;40.783678788062,-111.93504948772;40.783749780296,-111.93571429464;40.784082183758,-111.93618536345;40.784317718164,-111.93916703726;40.784601687098,-111.93920207977;40.805043614686
UT	Salt Lake	Salt Lake City	Sugar House	240748	56	-111.81310941661;40.717088687685,-111.81363033365;40.713615907431,-111.82248592329;40.713268629406,-111.82248592329;40.714136824469,-111.83047331788;40.714136824469,-111.83099423492;40.712747712368,-111.83238334702;40.712226795329,-111.83238334702;40.708754015076,-111.83707160036;40.708754015076,-111.83707160036;40.710664044215,-111.83950254654;40.710664044215,-111.83950254654;40.711879517304,-111.84193349272;40.711879517304,-111.84193349272;40.70840673705,-111.85721372583;40.70840673705,-111.85738736484;40.706843985936,-111.85391458459;40.706843985936,-111.85287275051;40.705281234822,-111.84974724829;40.705107595809,-111.84974724829;40.704239400746,-111.85217819446;40.704065761733,-111.85165727743;40.702503010619,-111.85322002854;40.701982093581,-111.85478277965;40.702329371606,-111.8580819209;40.701808454568,-111.8580819209;40.704065761733,-111.859471033;40.704065761733,-111.85964467201;40.706843985936,-111.85842919892;40.706843985936,-111.85842919892;40.70840673705,-111.86068650609;40.70840673705,-111.86068650609;40.705454873835,-111.86207561819;40.704760317784,-111.86329109128;40.704760317784,-111.86329109128;40.707712181,-111.86659023252;40.707885820012,-111.86659023252;40.713789546444,-111.86936845672;40.713789546444,-111.86936845672;40.711532239279,-111.87249395895;40.710664044215,-111.87423034908;40.710837683228,-111.87509854414;40.711705878291,-111.87527218315;40.715873214596,-111.8759667392;40.716567770647,-111.8759667392;40.71934599485,-111.87544582216;40.720908745964,-111.87561751987;40.72710753079,-111.86954209573;40.727159750421,-111.86974791634;40.734451680602,-111.85322002854;40.734973505992,-111.83535546675;40.735248345404,-111.81936042106;40.73549442303,-111.81438003152;40.728885829213,-111.81033119241;40.723513331154,-111.80529566104;40.717088687685,-111.81310941661;40.717088687685
UT	Salt Lake	Salt Lake City	People's Freeway	275007	11	-111.88691814549;40.727010399384,-111.90293764142;40.72687270823,-111.90379938264;40.747123626995,-111.9096173652;40.750364376349,-111.9096173652;40.753701933301,-111.91184240317;40.757039490253,-111.91300992542;40.75932887167,-111.88782414071;40.759460060218,-111.88756780235;40.750278893533,-111.88734900055;40.742442158883,-111.88691814549;40.727010399384
