NJ	Mercer	Trenton	Ewing And Carroll	344043	67	-74.754404998086;40.216608000963,-74.754004998086;40.216308000963,-74.752704998085;40.216708000963,-74.752304998084;40.215508000962,-74.752104998084;40.214908000962,-74.751804998084;40.214208000961,-74.752940998085;40.213938000961,-74.753904998086;40.213708000961,-74.754804998087;40.21350800096,-74.755604998088;40.21320800096,-74.756204998088;40.21300800096,-74.756421998088;40.21295700096,-74.75790499809;40.21260800096,-74.75810499809;40.21260800096,-74.75870499809;40.212408000959,-74.759204998091;40.21280800096,-74.759504998091;40.21310800096,-74.759804998091;40.213508000961,-74.759104998091;40.213808000961,-74.757704998089;40.214808000962,-74.757204998089;40.215408000962,-74.757004998089;40.216108000963,-74.757404998089;40.217008000964,-74.757304998089;40.217408000964,-74.757404998089;40.217708000964,-74.757304998089;40.218008000965,-74.757504998089;40.218708000965,-74.757604998089;40.218908000965,-74.75800499809;40.220108000967,-74.75837599809;40.221963000968,-74.75840499809;40.222108000968,-74.75860499809;40.222708000969,-74.75860499809;40.222908000969,-74.75870499809;40.22330800097,-74.75880499809;40.22370800097,-74.75840499809;40.22390800097,-74.75810499809;40.22390800097,-74.757604998089;40.22400800097,-74.757304998089;40.22410800097,-74.757404998089;40.224808000971,-74.756604998088;40.225108000971,-74.757304998089;40.226408000972,-74.756104998088;40.227308000973,-74.756604998088;40.227708000974,-74.756204998088;40.227808000974,-74.754904998087;40.228208000974,-74.753904998086;40.228208000974,-74.752404998085;40.227908000974,-74.751504998084;40.227308000973,-74.751357998084;40.227190000973,-74.749504998082;40.225708000972,-74.749104998081;40.225408000971,-74.749304998082;40.225308000971,-74.749304998082;40.225108000971,-74.749104998081;40.22390800097,-74.749704998082;40.223108000969,-74.750104998082;40.222708000969,-74.750704998083;40.222408000969,-74.751804998084;40.221408000968,-74.752004998084;40.221008000967,-74.752104998084;40.220608000967,-74.752304998084;40.220108000967,-74.754704998087;40.217708000964,-74.754604998087;40.217208000964,-74.754604998087;40.217008000964,-74.754504998086;40.216808000963,-74.754404998086;40.216608000963
NJ	Essex	Newark	Lower Roseville	274372	56	-74.184497909091;40.760798636364,-74.185496909091;40.758503636364,-74.185688742886;40.756873049106,-74.18549;40.756,-74.18519;40.7547,-74.18469;40.75402,-74.184927654506;40.753525928791,-74.184695909091;40.752896636364,-74.184596909091;40.751699636364,-74.184951958379;40.751274845251,-74.18525;40.75136,-74.18554;40.75147,-74.18604;40.75144,-74.18623;40.75143,-74.18709;40.751399,-74.18787;40.75161,-74.18869;40.7518,-74.18959;40.752199,-74.1905;40.75258,-74.19128;40.75291,-74.19199;40.753199,-74.19234;40.75329,-74.19279;40.7534,-74.19368;40.75356,-74.1946;40.753719,-74.19512;40.75383,-74.19607;40.75403,-74.19708;40.75425,-74.19798;40.754439,-74.19829;40.7545,-74.19845;40.75458,-74.198457641421;40.754583960153,-74.198375904435;40.754810021303,-74.198266904435;40.755006021303,-74.197753904435;40.755845021304,-74.197481904434;40.756231021304,-74.197186904434;40.756724021304,-74.196963904434;40.757220021305,-74.196322904433;40.757014021305,-74.195677904433;40.758174021306,-74.195267904432;40.758994021306,-74.195066904432;40.759390021307,-74.194594904431;40.759234021307,-74.193745904431;40.761197021309,-74.19343790443;40.761916021309,-74.192668657514;40.763290385085,-74.19223;40.76319,-74.19139;40.76297,-74.19049;40.7627,-74.18949;40.7624,-74.1879;40.76195,-74.18669;40.76162,-74.18589;40.7614,-74.18496;40.761149,-74.184285883106;40.761002873639,-74.184497909091;40.760798636364
NJ	Mercer	Trenton	Hanover Academy	273926	28	-74.758105;40.21880799907,-74.758905;40.21860799907,-74.759305;40.21870799907,-74.759873;40.21865599907,-74.760405;40.21860799907,-74.761505;40.21860799907,-74.762805;40.21850799907,-74.763105;40.21850799907,-74.763904999047;40.218508000017,-74.763904999047;40.218908000018,-74.764004999048;40.219608000018,-74.764004999048;40.220608000018,-74.764204999048;40.221308000019,-74.764104999048;40.221808000019,-74.764104999048;40.222308000019,-74.762404999047;40.222808000019,-74.760705;40.22320799907,-74.760405;40.22340799907,-74.759505;40.22360799907,-74.758805;40.22370799907,-74.758705;40.22330799907,-74.758605;40.22290799907,-74.758605;40.22270799907,-74.758405;40.22210799907,-74.758376;40.22196299907,-74.758005;40.22010799907,-74.757605;40.21890799907,-74.758105;40.21880799907
NJ	Hudson	Jersey City	Downtown	273483	94	-74.051018834526;40.732038550609,-74.04998;40.7328,-74.04991;40.73289,-74.04848;40.7346,-74.0472;40.73514,-74.04608;40.7356,-74.04578;40.73566,-74.04368;40.7361,-74.04349;40.73613,-74.04292;40.73621,-74.042910209332;40.736241497294,-74.04269890429;40.736052021285,-74.042065904289;40.735918021285,-74.040417904288;40.736222021285,-74.038680904286;40.736437021285,-74.036935904285;40.736168021285,-74.036524904284;40.735828021285,-74.036253904284;40.735762021285,-74.035376904283;40.735454021285,-74.035243904283;40.735407021285,-74.0366;40.729109,-74.03678;40.72834,-74.03706;40.72691,-74.0371;40.72673,-74.03748;40.724799,-74.03809;40.721849,-74.0382;40.72125,-74.03834;40.720499,-74.03836;40.7204,-74.03849;40.719709,-74.03858;40.71918,-74.03878;40.7181,-74.03888;40.7178,-74.03891;40.71754,-74.03898;40.71695,-74.03913;40.71619,-74.03928;40.715489,-74.03943;40.71479,-74.03959;40.71404,-74.03978;40.7133,-74.0399;40.7127,-74.04008;40.7118,-74.040205296862;40.711216958361,-74.041264412051;40.711308606963,-74.041233399009;40.711926185589,-74.041774199402;40.712178480875,-74.041954410321;40.712407306832,-74.041953739769;40.712956489129,-74.042253979541;40.71341430868,-74.042494372524;40.713483040287,-74.042704925932;40.71339184518,-74.042916820445;40.71220228548,-74.04243586684;40.7120187218,-74.042315837986;40.711881258588,-74.042286333687;40.711446573089,-74.042406697817;40.711355210344,-74.047427625462;40.711862147849,-74.05061459269;40.712093153101,-74.050855153311;40.712047387909,-74.051096049209;40.711887461197,-74.051148196795;40.711729132712,-74.054834533152;40.713235382244,-74.05549;40.7158,-74.05574;40.71623,-74.05578;40.716299,-74.05572;40.71739,-74.05596;40.71743,-74.05648;40.7175,-74.05685;40.717549,-74.05729;40.71761,-74.05789;40.71769,-74.05868;40.7178,-74.05931;40.717649,-74.06069;40.71731,-74.06089;40.71741,-74.06151;40.71767,-74.06098;40.718799,-74.06068;40.7194,-74.060476472154;40.721005879744,-74.0603;40.7213,-74.05967;40.72232,-74.05998;40.7224,-74.06025;40.72252,-74.06128;40.723,-74.061279296875;40.723001480103,-74.060829162598;40.723379135132,-74.060680389404;40.723501205444,-74.060178756714;40.724199295044,-74.053598403931;40.728544235229,-74.052394866943;40.730604171753,-74.052000045776;40.731100082397,-74.051740646362;40.73130607605,-74.05188867864;40.731400968536,-74.051018834526;40.732038550609
NJ	Hudson	Jersey City	Greenville	189019	133	-74.10476419546;40.699133777694,-74.104386904348;40.699588021251,-74.103291904347;40.700890021252,-74.103119433593;40.701083139913,-74.102997479982;40.701227678625,-74.102972904346;40.701274021253,-74.102948904346;40.701362021253,-74.102927904346;40.701383021253,-74.102858904346;40.701402021253,-74.102837716639;40.701417029213,-74.102148404566;40.702233997881,-74.101947904345;40.702472021254,-74.101824904345;40.702617021254,-74.101807904345;40.702680021254,-74.101706812291;40.702433985634,-74.10106;40.70319,-74.09979;40.7047,-74.09969;40.7048,-74.0996;40.7054,-74.09949;40.7062,-74.09819;40.7047,-74.09798;40.70561,-74.09789;40.705999,-74.09739;40.7073,-74.09707;40.70742,-74.09659;40.7076,-74.09631;40.70785,-74.09604;40.7081,-74.09547;40.70862,-74.09504;40.70901,-74.09429;40.7097,-74.0941;40.70991,-74.09319;40.7109,-74.09259;40.7114,-74.09164;40.71194,-74.0905;40.71261,-74.08999;40.712899,-74.08926;40.7124,-74.08874;40.71205,-74.08825;40.71171,-74.08767;40.71131,-74.08544;40.709769,-74.08479;40.7106,-74.0844;40.7113,-74.08321;40.7106,-74.08081;40.70918,-74.07912;40.70817,-74.0775;40.70721,-74.07776;40.70667,-74.07696;40.706189,-74.07597;40.70561,-74.07529;40.705199,-74.07498;40.705099,-74.07432;40.70488,-74.07308;40.7062,-74.07228;40.70562,-74.07203;40.70544,-74.07128;40.7049,-74.07119;40.7045,-74.07108;40.704199,-74.07015;40.70352,-74.06949;40.703039,-74.06886;40.70258,-74.06813;40.70176,-74.06897;40.70102,-74.06989;40.7002,-74.07543;40.698029,-74.07728;40.6973,-74.07962;40.69575,-74.08029;40.6953,-74.08173;40.693919,-74.08197;40.69369,-74.08659;40.6893,-74.08972;40.6876,-74.08969;40.68744,-74.09009;40.68723,-74.09139;40.6867,-74.09201;40.686569,-74.09275;40.68642,-74.09337;40.68629,-74.09407;40.68615,-74.0945;40.68606,-74.0948;40.68611,-74.096;40.686299,-74.09729;40.6865,-74.09861;40.687009,-74.09939;40.6873,-74.10074;40.68852,-74.10139;40.6891,-74.101543543919;40.689214835368,-74.101562904345;40.689300021242,-74.101508904345;40.689373021242,-74.101375904345;40.689504021242,-74.101449904345;40.689637021242,-74.101537904345;40.689880021242,-74.101487904345;40.689909021242,-74.101522904345;40.689985021242,-74.101637904345;40.690254021243,-74.101643904345;40.690279021243,-74.101725904345;40.690603021243,-74.101899904345;40.691011021243,-74.101850904345;40.691104021243,-74.101531904345;40.691437021244,-74.101396904345;40.691691021244,-74.101235904345;40.692077021244,-74.101285904345;40.692349021245,-74.101360904345;40.692658021245,-74.101516904345;40.693155021245,-74.101657904345;40.693208021245,-74.101648904345;40.693281021245,-74.101274904345;40.693965021246,-74.102589904346;40.694603021247,-74.103037904346;40.695274021247,-74.103066904346;40.695503021247,-74.103411904347;40.695641021248,-74.103601904347;40.695771021248,-74.105192904348;40.696543021249,-74.105695904349;40.696713021249,-74.106387904349;40.697003021249,-74.10654690435;40.697115021249,-74.10664690435;40.697147021249,-74.107645904351;40.697616021249,-74.107714904351;40.697649021249,-74.107994904351;40.69779402125,-74.107664904351;40.69813902125,-74.107540904351;40.69818102125,-74.106390904349;40.69824802125,-74.106078904349;40.69825802125,-74.105950904349;40.69827902125,-74.105819904349;40.69832402125,-74.105126904348;40.69877702125,-74.104891904348;40.698980021251,-74.10476419546;40.699133777694
NJ	Mercer	Trenton	East Trenton	273569	44	-74.756204998088;40.227808000974,-74.756604998088;40.227708000974,-74.756704998088;40.227908000974,-74.750504998083;40.232708000978,-74.749104998081;40.233508000979,-74.748204998081;40.234108000979,-74.74740499808;40.23460800098,-74.746604998079;40.23500800098,-74.745904998078;40.235408000981,-74.741404998074;40.238408000983,-74.741004998074;40.238808000984,-74.740104998073;40.239008000984,-74.739204998072;40.239408000984,-74.73640399807;40.241408000986,-74.735303998069;40.242908000988,-74.733801998067;40.242619000987,-74.733474998067;40.242556000987,-74.732703998066;40.242408000987,-74.732403998066;40.242208000987,-74.731703998065;40.242208000987,-74.734403998068;40.239408000984,-74.734503998068;40.238908000984,-74.737704998071;40.235708000981,-74.738504998072;40.23430800098,-74.738104998071;40.233208000979,-74.737704998071;40.232108000978,-74.739004998072;40.231108000977,-74.740104998073;40.231408000977,-74.741404998074;40.231208000977,-74.742704998075;40.229608000975,-74.743204998076;40.229008000975,-74.744904998078;40.228108000974,-74.745904998078;40.227308000973,-74.746657998079;40.226931000973,-74.746704998079;40.226908000973,-74.74760499808;40.226708000973,-74.749104998081;40.225408000971,-74.749504998082;40.225708000972,-74.751357998084;40.227190000973,-74.751504998084;40.227308000973,-74.752404998085;40.227908000974,-74.753904998086;40.228208000974,-74.754904998087;40.228208000974,-74.756204998088;40.227808000974
NJ	Essex	Newark	Lower Clinton Hill	274367	53	-74.198014;40.714142818182,-74.196817;40.713620818182,-74.196745;40.714007818182,-74.196349;40.713863818182,-74.19616;40.713809818182,-74.195899;40.713719818182,-74.195521;40.713584818182,-74.194369;40.713242818182,-74.193433;40.712981818182,-74.193892;40.712666818182,-74.194306;40.712342818182,-74.195535519627;40.711274925548,-74.196131970024;40.710756881673,-74.196177252308;40.710717552092,-74.196223;40.710677818182,-74.197132;40.711262818182,-74.197474;40.711469818182,-74.198112964036;40.711820798427,-74.198113000763;40.711820816329,-74.198707;40.712063818182,-74.199913;40.712603818182,-74.200231617348;40.712718874447,-74.200237;40.712720818182,-74.200238467364;40.71272131842,-74.201425;40.713125818182,-74.201659;40.713269818182,-74.202712;40.714043818182,-74.202919;40.714160818182,-74.203197029372;40.714266734133,-74.203297;40.714304818182,-74.202451;40.715861818182,-74.201893;40.717400818182,-74.201038;40.719461818182,-74.200438452496;40.720730763385,-74.199666836527;40.722515937779,-74.199346;40.723304818182,-74.19862;40.725159,-74.197672;40.724951818182,-74.197199254466;40.724850236497,-74.196583;40.724717818182,-74.195674;40.724519818182,-74.195670368684;40.724519157943,-74.19562000001;40.724510000002,-74.19537;40.72446,-74.19478;40.72433,-74.194763001246;40.72432626401,-74.19452082442;40.724271114832,-74.194477683643;40.724261290695,-74.195726293899;40.721461713318,-74.195945737923;40.720969685864,-74.198842;40.714475818182,-74.198419;40.714358818182,-74.198014;40.714142818182
NJ	Essex	Newark	Forest Hill	273753	109	-74.17097590441;40.787642021333,-74.170700904409;40.787364021333,-74.170583904409;40.787273021333,-74.170383904409;40.787109021333,-74.170131904409;40.786974021333,-74.169978904408;40.786945021333,-74.169764904408;40.786937021333,-74.168762904407;40.786828021332,-74.167868904407;40.786716021332,-74.167151904406;40.786672021332,-74.166703904405;40.786693021332,-74.166052904405;40.786707021332,-74.165814904405;40.786677021332,-74.165492904405;40.786576021332,-74.165328904404;40.786506021332,-74.165170904404;40.786383021332,-74.165065904404;40.786265021332,-74.164940904404;40.786075021332,-74.164817904404;40.785890021332,-74.164674904404;40.785761021332,-74.164415904403;40.785628021331,-74.163309904402;40.785112021331,-74.162270904401;40.78469602133,-74.161927904401;40.78453002133,-74.161559904401;40.78430702133,-74.1612759044;40.78415402133,-74.160146904399;40.783539021329,-74.159322845121;40.783181227419,-74.15939;40.783099,-74.15982;40.78234,-74.16019;40.7817,-74.16049;40.78106,-74.16079;40.780499,-74.1611;40.77985,-74.1617;40.778619,-74.16224;40.7775,-74.16253;40.77681,-74.1629;40.7761,-74.16337;40.77534,-74.16357;40.77498,-74.16389;40.77446,-74.16419;40.7739,-74.1646;40.773069,-74.16568;40.770909,-74.16669;40.7689,-74.16671;40.76884,-74.16766;40.76693,-74.16819;40.765899,-74.16892;40.76444,-74.16949;40.763399,-74.17016;40.76204,-74.17099;40.76226,-74.17249;40.7602,-74.17322;40.75921,-74.17367;40.7586,-74.17419;40.75789,-74.17447;40.75752,-74.17485;40.75805,-74.17511;40.75841,-74.17574;40.7593,-74.1762;40.75995,-74.17683;40.76084,-74.17738;40.761609,-74.17809;40.762599,-74.17907;40.764019,-74.18009;40.76551,-74.180255485199;40.765743961833,-74.179502909091;40.766801636364,-74.177999909091;40.769096636364,-74.178197909091;40.770599636364,-74.178701909091;40.771796636364,-74.178998909091;40.772498636364,-74.178998909091;40.773299636364,-74.178503909091;40.774703636364,-74.177657390129;40.775756358662,-74.175930327664;40.777904115831,-74.175695909091;40.778195636364,-74.17479;40.7791,-74.174865076433;40.780426112516,-74.17529;40.7815,-74.17527;40.78156,-74.17484;40.782739,-74.17439;40.783999,-74.174717830424;40.785638152122,-74.174727533256;40.785686666278,-74.174778904413;40.785808021331,-74.174829904413;40.785956021332,-74.174850904413;40.786105021332,-74.174855904413;40.786300021332,-74.174834904413;40.786538021332,-74.174798904413;40.786702021333,-74.174741904413;40.786874021333,-74.173462904412;40.787616021333,-74.172864904411;40.787690021333,-74.172498904411;40.787753021333,-74.17166390441;40.787732021333,-74.17134590441;40.787574021333,-74.17143690441;40.787656021333,-74.17169390441;40.787942021334,-74.17190590441;40.788263021334,-74.172025904411;40.788407021334,-74.172703904411;40.788842021335,-74.172543904411;40.788997021335,-74.172466904411;40.788878021334,-74.172382904411;40.788805021334,-74.17189990441;40.788556021334,-74.17172490441;40.788427021334,-74.17128390441;40.788011021334,-74.17097590441;40.787642021333
NJ	Hudson	Jersey City	The Heights	275707	126	-74.051029904298;40.760476021308,-74.051014904298;40.760383021308,-74.050854904298;40.760455021308,-74.050611904297;40.760351021308,-74.050530904297;40.760290021308,-74.050513904297;40.760257021308,-74.050474904297;40.760217021308,-74.050441904297;40.760142021308,-74.050381904297;40.760022021308,-74.050257904297;40.759859021307,-74.050121904297;40.759743021307,-74.049875904297;40.759566021307,-74.049761904297;40.759441021307,-74.049631904297;40.759273021307,-74.049594904296;40.759232021307,-74.049521904296;40.759103021307,-74.049288904296;40.758622021306,-74.049187904296;40.758555021306,-74.049101904296;40.758521021306,-74.048884904296;40.758456021306,-74.045824904293;40.757387021305,-74.045743904293;40.757357021305,-74.044813904292;40.757013021305,-74.043670904291;40.756576021304,-74.043442904291;40.755743021304,-74.043393904291;40.755558021304,-74.043222904291;40.754940021303,-74.04307090429;40.754419021302,-74.04296990429;40.754074021302,-74.04277190429;40.753315021301,-74.04264790429;40.752881021301,-74.04255490429;40.752625021301,-74.04251590429;40.752544021301,-74.04239890429;40.7524050213,-74.04213190429;40.7522240213,-74.041879904289;40.7521170213,-74.041388904289;40.7519420213,-74.040916904288;40.7517790213,-74.040483904288;40.7516130213,-74.039612904287;40.751301021299,-74.038813904286;40.750991021299,-74.037642904285;40.750571021299,-74.037828904286;40.750281021299,-74.038285904286;40.749439021298,-74.038491904286;40.749011021297,-74.038990904287;40.748049021297,-74.039216904287;40.747612021296,-74.039799904287;40.746652021295,-74.040376904288;40.745999021295,-74.040788904288;40.745553021294,-74.041317904289;40.744947021293,-74.041717904289;40.744404021293,-74.042064904289;40.743844021293,-74.04214790429;40.743682021292,-74.04232090429;40.743295021292,-74.04246690429;40.742771021291,-74.04263490429;40.742297021291,-74.04249990429;40.74100002129,-74.04262490429;40.74098002129,-74.04317290429;40.740497021289,-74.043555904291;40.740033021289,-74.044002904291;40.739480021288,-74.043795904291;40.738552021288,-74.043840904291;40.738420021287,-74.043958904291;40.738150021287,-74.044116904291;40.737855021287,-74.04294090429;40.736269021286,-74.042910209332;40.736241497294,-74.04292;40.73621,-74.04349;40.73613,-74.04368;40.7361,-74.04578;40.73566,-74.04608;40.7356,-74.0472;40.73514,-74.04848;40.7346,-74.04991;40.73289,-74.04998;40.7328,-74.051018834526;40.732038550609,-74.05188867864;40.731400968536,-74.051889419556;40.731401443482,-74.052558898926;40.731912612915,-74.053239822388;40.732442855835,-74.054449081421;40.733369827271,-74.054880142212;40.733701705933,-74.055519104004;40.734251022339,-74.056480407715;40.735101699829,-74.057708740234;40.736101150513,-74.058710098267;40.736898422241,-74.05906867981;40.73724937439,-74.059669494629;40.737810134888,-74.060390472412;40.738500595093,-74.061328887939;40.73867225647,-74.06229019165;40.738832473755,-74.063119888306;40.738981246948,-74.064088821411;40.739149093628,-74.064989089966;40.739301681519,-74.065769195557;40.739229202271,-74.066613145374;40.740795551774,-74.066814421408;40.742129005497,-74.067508647038;40.742430273223,-74.067182909091;40.742897636364,-74.066696909091;40.743599636364,-74.064698909091;40.747496636364,-74.064320909091;40.747937636364,-74.063942909091;40.748315636364,-74.063897909091;40.748396636364,-74.063006909091;40.749287636364,-74.062295909091;40.749998636364,-74.062097909091;40.750196636364,-74.058200909091;40.754003636364,-74.057199152943;40.755005392511,-74.056732780887;40.755471764568,-74.056202909091;40.756001636364,-74.055500909091;40.756703636364,-74.054798909091;40.757297636364,-74.052503909091;40.760600636364,-74.052169320134;40.761127489124,-74.052080904299;40.761028021308,-74.051977904299;40.760945021308,-74.051652904298;40.760861021308,-74.051644904298;40.760819021308,-74.051615904298;40.760788021308,-74.051505904298;40.760735021308,-74.051337904298;40.760673021308,-74.051134904298;40.760586021308,-74.051029904298;40.760476021308
NJ	Mercer	Trenton	Villa Park	275868	45	-74.739304998072;40.217608000964,-74.738504998072;40.217908000964,-74.737504998071;40.218108000965,-74.73700499807;40.218208000965,-74.73640399807;40.218408000965,-74.736003998069;40.218608000965,-74.735503998069;40.218708000965,-74.735003998068;40.218808000965,-74.733803998067;40.219108000965,-74.732703998066;40.219408000966,-74.732303998066;40.218809000965,-74.731603998065;40.218209000965,-74.731203998065;40.217709000964,-74.730803998064;40.217309000964,-74.730403998064;40.217209000964,-74.729803998063;40.216609000963,-74.729503998063;40.216209000963,-74.731303998065;40.214809000962,-74.731703998065;40.214409000961,-74.732203998066;40.213909000961,-74.732803998066;40.21330900096,-74.733203998067;40.21310900096,-74.733403998067;40.21280900096,-74.734103998067;40.212309000959,-74.734603998068;40.211809000959,-74.734803998068;40.211509000959,-74.735403998069;40.211109000958,-74.735603998069;40.210909000958,-74.736103998069;40.210509000958,-74.73670399807;40.210009000957,-74.73700499807;40.209709000957,-74.73710499807;40.209609000957,-74.73730499807;40.209409000957,-74.737804998071;40.210109000957,-74.738204998071;40.210509000958,-74.738404998071;40.210809000958,-74.738704998072;40.211109000958,-74.739104998072;40.211809000959,-74.739604998073;40.212409000959,-74.740704998074;40.213909000961,-74.741404998074;40.214908000962,-74.741704998074;40.215308000962,-74.742704998075;40.216708000963,-74.741004998074;40.217208000964,-74.739304998072;40.217608000964
