TN	Knox	Knoxville	Fort Sanders	271262	70	-83.946683912682;35.958157017324,-83.943084731038;35.959526579825,-83.935378912672;35.962024016351,-83.929066273994;35.96430626147,-83.92740635993;35.964353020259,-83.927201031805;35.963694229243,-83.926588999578;35.963606796626,-83.926035256413;35.963315352289,-83.925598090397;35.962353586664,-83.925131779849;35.9614501101,-83.923996763247;35.959283261465,-83.924117912661;35.959252016348,-83.924413912661;35.959188017325,-83.924533912662;35.959366017325,-83.924907912662;35.959930017325,-83.925188912662;35.960380017326,-83.925986912663;35.960074017326,-83.927030912664;35.959673017325,-83.927620912664;35.959437016348,-83.927919912665;35.959317017325,-83.928785912665;35.958971017325,-83.930247912667;35.958463016347,-83.930759912667;35.958259016347,-83.932902912669;35.957470017323,-83.932386912669;35.956539016346,-83.931746912668;35.955531016345,-83.931960912668;35.955581016345,-83.932082912669;35.955563017321,-83.932882912669;35.955277017321,-83.93332991267;35.955118017321,-83.934402912671;35.95470001732,-83.935463912672;35.95429501732,-83.936454912673;35.95392501732,-83.937531912674;35.953562016343,-83.938650912675;35.953096017319,-83.939641912676;35.952711016342,-83.939711912676;35.952684017319,-83.940256912676;35.953563017319,-83.940329912676;35.953535017319,-83.940486912676;35.953477017319,-83.940652912676;35.953415017319,-83.940796912677;35.953358017319,-83.940953912677;35.953298017319,-83.941005912677;35.953278016343,-83.941423912677;35.953118016343,-83.941588912677;35.953055017319,-83.942086912678;35.952842016342,-83.942636912678;35.952635017319,-83.942698912678;35.952612016342,-83.942773912679;35.952583016342,-83.942794912678;35.952644017319,-83.942821912678;35.952725017319,-83.943048912679;35.953138016342,-83.943232912679;35.953435017319,-83.943519912679;35.95380501732,-83.94394091268;35.95424201732,-83.94405391268;35.95435701732,-83.94415091268;35.954454016344,-83.94422591268;35.95453301732,-83.94435891268;35.95466901732,-83.94463191268;35.954959017321,-83.94470391268;35.955023016344,-83.945378912681;35.955765017321,-83.945634912681;35.956055017322,-83.945678912681;35.956122017322,-83.946033912682;35.956645017322,-83.946255912682;35.957012016346,-83.946501912682;35.957582017323,-83.946592912682;35.957835017323,-83.946683912682;35.958157017324
TN	Davidson	Nashville	Eastwood	226381	45	-86.747482478506;36.185680113766,-86.745205546395;36.190841949837,-86.744391184991;36.192706734279,-86.744152786409;36.193133228951,-86.742076558089;36.192895626136,-86.740950309862;36.192789275204,-86.740016491395;36.192715384151,-86.738992544052;36.192634352931,-86.738050102026;36.19252088835,-86.736483712614;36.192348636788,-86.735893012573;36.192283673646,-86.734354564199;36.192138042708,-86.733242990203;36.192025569268,-86.733311957623;36.191530348735,-86.731980594674;36.190820710377,-86.728958855465;36.18923402198,-86.729421146258;36.188298956865,-86.72959363459;36.187862727278,-86.729759742357;36.187199608633,-86.730044641807;36.186764986308,-86.730754131931;36.185816100028,-86.732497107128;36.183492748354,-86.733306882583;36.182398330481,-86.733877703059;36.182457895257,-86.735612238125;36.182638875842,-86.737845657624;36.182835730028,-86.737842729737;36.183384245473,-86.739223568323;36.183493753787,-86.739205269978;36.183689200907,-86.743803318138;36.184126481885,-86.744663286172;36.184208246098,-86.744577023321;36.184397168102,-86.744318874779;36.185061258754,-86.746191574496;36.185373635355,-86.746625833653;36.184338072441,-86.746723723429;36.18358699968,-86.748369283558;36.183827798451,-86.748131760478;36.184200891679,-86.747875917701;36.184783770761,-86.747630736768;36.185375000893,-86.74770648036;36.185169789812,-86.747676179749;36.185238821472,-86.747676150731;36.185240915046,-86.747630736768;36.185375000893,-86.747482478506;36.185680113766
TN	Davidson	Nashville	Harpeth Valley Park	273936	45	-86.939267777801;36.064621994337,-86.938349954907;36.064003157309,-86.936136008479;36.0630605277,-86.933918135682;36.062404052903,-86.931687642667;36.061920526279,-86.930356029097;36.061698303127,-86.930657628317;36.060491697724,-86.931532910931;36.060622056834,-86.931717999392;36.059499813516,-86.932936157439;36.058816710458,-86.933994287336;36.055853026281,-86.935114097988;36.054841213143,-86.935489485944;36.054921764859,-86.935804950885;36.054901430459,-86.936280168124;36.054730809796,-86.937002315111;36.054331720041,-86.937330069156;36.054108585524,-86.937730529879;36.053825266582,-86.938377208512;36.053253863858,-86.93879792398;36.052821338946,-86.942610105521;36.051116320672,-86.944718978415;36.050987422046,-86.945546762438;36.051117162991,-86.946317706947;36.051460011334,-86.946851763926;36.052197924672,-86.94629262045;36.053949120203,-86.945999163052;36.053934961658,-86.945343053426;36.053741947938,-86.94496822814;36.053709116735,-86.944507363788;36.053849850477,-86.943996171595;36.054080403433,-86.943545688086;36.054477408882,-86.943125131187;36.054921872659,-86.942589865964;36.055599741577,-86.942097509328;36.056181884044,-86.941918496393;36.056564837177,-86.941893794009;36.056958507723,-86.942178150778;36.058029405432,-86.942402357005;36.05836151215,-86.942987154106;36.058762339101,-86.9444636301;36.059436382836,-86.942888878823;36.062182881924,-86.942373347888;36.062725758407,-86.941818471907;36.063092207896,-86.939267777801;36.064621994337
TN	Davidson	Nashville	South Hampton	275436	91	-86.96167258644;36.064827401139,-86.96094515578;36.066001711335,-86.960729581703;36.066999046593,-86.962273215906;36.067129816246,-86.963964498959;36.067324965068,-86.965149017536;36.067512225311,-86.964864730922;36.068289532374,-86.964639501591;36.068488073643,-86.964467333246;36.068823310803,-86.963773110427;36.070313345323,-86.963610156969;36.070803513485,-86.960559188645;36.071734052683,-86.95889891377;36.07228979183,-86.957404270516;36.072575913005,-86.955790193256;36.072701994879,-86.954472035725;36.072609643922,-86.954428710365;36.072366330419,-86.954467339101;36.071944536348,-86.954529131828;36.071597079976,-86.954515281696;36.071405075792,-86.954504572372;36.070899097665,-86.954522181713;36.070538165856,-86.954512076502;36.070177446587,-86.954494663153;36.069391555279,-86.954483393677;36.069231161148,-86.954565061206;36.068822857994,-86.954536361968;36.068138920644,-86.954561094139;36.068012262064,-86.954574916878;36.067721638716,-86.954623933038;36.067315835177,-86.954752336206;36.066390743308,-86.954734053125;36.066075694546,-86.954638227203;36.065449686653,-86.954579821279;36.065247545334,-86.954462099915;36.065056363416,-86.954366899028;36.06481814596,-86.954057255121;36.064237739333,-86.953852308926;36.063777305561,-86.953756773971;36.063510975947,-86.953444749764;36.062998016143,-86.953339306261;36.06286765022,-86.952990153022;36.062626754221,-86.952809694339;36.062496980916,-86.952507213617;36.062297885985,-86.952183842173;36.062281698141,-86.951721586577;36.062233806147,-86.951312219366;36.062265152083,-86.950822177235;36.062306504483,-86.95011212789;36.062288675065,-86.949753574086;36.06222590091,-86.949394684969;36.062135014064,-86.949185884679;36.062047630014,-86.94902240914;36.061889603066,-86.94884700174;36.061698869842,-86.948676806236;36.061461238217,-86.948362575325;36.061243482583,-86.948193053143;36.061062073521,-86.948000729701;36.06090427212,-86.947698546484;36.060728591413,-86.947599500381;36.060649713034,-86.947425495695;36.060576109522,-86.947227460458;36.060423037501,-86.946948417951;36.060251858771,-86.946734022437;36.060178571593,-86.946577107306;36.060086089775,-86.946414645436;36.060012394159,-86.946182884335;36.059934556649,-86.945991515831;36.059856401674,-86.945747991946;36.059759912802,-86.945458417807;36.059673156107,-86.9444636301;36.059436382836,-86.945640903437;36.057859726802,-86.946973634506;36.056329008265,-86.947757014342;36.056758060789,-86.948162928046;36.05693372166,-86.949273401162;36.057451748463,-86.949768672031;36.057697701034,-86.950559056849;36.058090200424,-86.951092336842;36.058195750034,-86.951817177654;36.058304661613,-86.952877286935;36.058410918694,-86.955358542938;36.058790632512,-86.957159971709;36.059002887885,-86.957526033913;36.059524617434,-86.957540918139;36.060150486628,-86.957538461089;36.060555907488,-86.95751696578;36.062428078055,-86.960147695115;36.062597927759,-86.962454160337;36.062668959478,-86.962299011351;36.063802937049,-86.96167258644;36.064827401139
TN	Davidson	Nashville	East End	273547	26	-86.752507075007;36.171346293196,-86.7514469109;36.178266013134,-86.751091910899;36.178477020947,-86.750901918712;36.178626013134,-86.750807918712;36.178700013135,-86.745616910894;36.178120013134,-86.745792910894;36.177101013133,-86.746028918707;36.175838013132,-86.746155910895;36.175135013131,-86.746203910895;36.174770013131,-86.746354910895;36.17377401313,-86.746447910895;36.173048013129,-86.746484910895;36.172769013129,-86.746606910895;36.171968020941,-86.746640910895;36.171757013128,-86.746789918708;36.17082902094,-86.748119910897;36.170959013127,-86.749432910898;36.171100013128,-86.750003910898;36.171161013128,-86.750727910899;36.171216013128,-86.751917918713;36.171313013128,-86.7521899109;36.171328013128,-86.752339910901;36.171329013128,-86.752375910901;36.171326013128,-86.752381918713;36.171373013128,-86.752507075007;36.171346293196
TN	Davidson	Nashville	Hoggett Ford Road	274040	74	-86.614960696711;36.16896959822,-86.615034833948;36.167048933566,-86.614943934216;36.165857803732,-86.614755522543;36.165262617683,-86.61582387309;36.164613333632,-86.616672817176;36.164114197716,-86.61674647199;36.164131705743,-86.618048832688;36.163326207548,-86.618099503938;36.163224603174,-86.61964387447;36.16234631017,-86.619946633065;36.162517637872,-86.621698988515;36.161447482717,-86.622130677116;36.161653909571,-86.623023474752;36.161940530754,-86.62375242554;36.162211878265,-86.624003873178;36.162401345417,-86.624299102377;36.162548855309,-86.625095545841;36.162860690637,-86.626370830548;36.163295227343,-86.627285997903;36.163743545747,-86.627715971013;36.16419438166,-86.628104382683;36.164502357142,-86.62880435318;36.165160435001,-86.629035799022;36.1656063388,-86.629325683314;36.166004245714,-86.629428938817;36.166045437524,-86.629637105592;36.166336463455,-86.62985201061;36.166549954833,-86.629999472583;36.16660283838,-86.630169747609;36.166750986044,-86.630725019336;36.167236925557,-86.63122039196;36.167586062142,-86.631894256422;36.168190605189,-86.632169758559;36.168366595529,-86.632545504902;36.168723725429,-86.632789166779;36.168853600363,-86.634040182979;36.16991413655,-86.634529088247;36.17020856434,-86.634705353751;36.170345827108,-86.634978385095;36.170469581711,-86.635045556414;36.170594418953,-86.635193029364;36.170647296097,-86.635377013437;36.170752088419,-86.635752941207;36.170787423285,-86.636209207238;36.170838672351,-86.636562925619;36.170938152224,-86.637299965444;36.171160798401,-86.637793810315;36.171313187865,-86.63809153076;36.171443452748,-86.638251279405;36.17151345933,-86.638590202872;36.171601088587,-86.639157863859;36.171788850679,-86.6394378751;36.171864866584,-86.639902415389;36.172029325593,-86.640050327002;36.172135847609,-86.64024182387;36.17217656223,-86.639615867303;36.172966793136,-86.638937230968;36.173608263045,-86.638191404192;36.174124893697,-86.63754057606;36.174569480469,-86.63658145823;36.175081265824,-86.635988574216;36.175418232316,-86.634553991674;36.176242500851,-86.633249826216;36.176827610007,-86.631311829688;36.17723121656,-86.63029092817;36.177379626122,-86.63027083128;36.176179344516,-86.630165481412;36.172694581867,-86.62404802483;36.172690595401,-86.61965414085;36.172134971184,-86.619890614611;36.170404936066,-86.615411836327;36.169972910064,-86.614974401504;36.169889627372,-86.614960696711;36.16896959822
TN	Davidson	Nashville	Salemtown	275274	25	-86.797883004681;36.184625489946,-86.797773914849;36.184758017046,-86.797353914849;36.185223017047,-86.796618914848;36.185942017048,-86.796536914848;36.185902017048,-86.796495914848;36.185945017048,-86.796200914848;36.186200017048,-86.795816914847;36.186568017048,-86.795900914847;36.186609017048,-86.795346914847;36.187077017049,-86.795301914847;36.187004017049,-86.794755914846;36.187500017049,-86.794849914846;36.187505017049,-86.794538914846;36.187822017049,-86.793868332093;36.188292492217,-86.790018914842;36.183286017045,-86.791277914843;36.182735017045,-86.792526914844;36.182220017044,-86.792570914844;36.182201017044,-86.793841914846;36.181657017044,-86.795077914847;36.181119017043,-86.796037426849;36.180709991708,-86.797496113848;36.183101834131,-86.797838113848;36.184343834132,-86.797883004681;36.184625489946
TN	Shelby	Memphis	Windyke-Southwind	276103	89	-89.792883272727;35.064019545454,-89.785521272727;35.063659545455,-89.785035272727;35.063632545455,-89.785029095126;35.063629979374,-89.784953909091;35.063546636364,-89.784787600109;35.063529666059,-89.784450272727;35.063389545455,-89.783199272727;35.062858545455,-89.781858272727;35.062480545454,-89.781839709128;35.062647617849,-89.781731909091;35.062637636364,-89.778968909091;35.062205636364,-89.778086909091;35.062070636364,-89.774333909091;35.061485636364,-89.771498909091;35.061827636364,-89.770185272727;35.061961313645,-89.770185272727;35.061913545455,-89.770185272727;35.061652545455,-89.770185272727;35.057530545455,-89.770185272727;35.056837545455,-89.764560272727;35.056828545455,-89.764137272727;35.056828545455,-89.764137272727;35.059690545455,-89.760222272727;35.059690545455,-89.760195272727;35.061355545454,-89.760195272727;35.061598545455,-89.760186272727;35.061688545455,-89.760609272727;35.061688545455,-89.760601284689;35.062295636364,-89.759699909091;35.062295636364,-89.759442372673;35.062278058904,-89.75952;35.05927,-89.75964;35.05601,-89.75966;35.05578,-89.75964;35.0548,-89.75974;35.05233,-89.75985;35.0475,-89.7598;35.0445,-89.75972;35.03918,-89.75988;35.03327,-89.75961;35.02758,-89.75969;35.02059,-89.75957;35.01234,-89.75959;35.00832,-89.75951;35.00593,-89.75969;35.00024,-89.759789883437;34.994796352676,-89.771848040936;34.994625678118,-89.772326272685;34.994618906095,-89.776300384146;34.994562583102,-89.783756272727;34.994456909091,-89.795190087949;34.994295109819,-89.79529;35.0001,-89.7955;35.00584,-89.79552;35.00754,-89.79593;35.02036,-89.79605;35.02312,-89.79597;35.02375,-89.79577;35.02452,-89.79565;35.02603,-89.79563;35.02779,-89.79563;35.03068,-89.79565;35.03107,-89.79568;35.03497,-89.79583;35.03736,-89.79565;35.0396,-89.79567;35.04159,-89.79569;35.04366,-89.79567;35.04606,-89.7955;35.04767,-89.79547;35.04824,-89.79517;35.04964,-89.79507;35.05049,-89.79495;35.05294,-89.79484;35.05329,-89.79419;35.0538,-89.7936;35.05512,-89.79338;35.05591,-89.79324;35.05658,-89.79315;35.05758,-89.79315;35.05766,-89.79314;35.05822,-89.79314;35.05942,-89.79308;35.06177,-89.79306;35.0629,-89.793040003456;35.063749853143,-89.793036272727;35.063749545455,-89.792883272727;35.063731545455,-89.792883272727;35.064019545454
TN	Shelby	Memphis	Berclair-Highland Heights	272942	148	-89.93319198851;35.191592136397,-89.93155;35.19203,-89.93109;35.19215,-89.93021;35.19236,-89.9301;35.19238,-89.92908;35.19254,-89.92808;35.19261,-89.92697;35.19263,-89.92656;35.19263,-89.92613;35.19262,-89.92556;35.19258,-89.92454;35.19252,-89.92381;35.19247,-89.92328;35.19242,-89.92287;35.19236,-89.9224;35.19226,-89.92091;35.19181,-89.91996;35.19132,-89.91912;35.19079,-89.91848;35.19022,-89.91793;35.18964,-89.91325;35.18345,-89.9044;35.1717,-89.90231;35.16892,-89.90003;35.16604,-89.89435;35.15851,-89.89383;35.15788,-89.89288;35.15701,-89.89033;35.1552,-89.88989;35.15489,-89.88973;35.15476,-89.88806;35.15339,-89.88851;35.15301,-89.89012;35.15159,-89.89085;35.15102,-89.89169;35.15047,-89.89209;35.15025,-89.8927;35.14991,-89.89329;35.14964,-89.89372;35.14946,-89.8945;35.14919,-89.89528;35.14896,-89.89591;35.14879,-89.89646;35.14869,-89.89779;35.14853,-89.89853;35.14847,-89.90196;35.14849,-89.90291;35.14851,-89.90428;35.14854,-89.90606;35.14859,-89.90773;35.14863,-89.90963;35.14866,-89.91159;35.1487,-89.91277;35.14874,-89.91591;35.1488,-89.91856;35.14885,-89.91946;35.14885,-89.91994;35.14886,-89.92095;35.14888,-89.92125;35.14889,-89.9214;35.1489,-89.92274;35.14892,-89.92455;35.14897,-89.92794;35.14904,-89.93335;35.14914,-89.93441;35.14918,-89.9355;35.14918,-89.93723;35.14922,-89.93842;35.14926,-89.93914;35.14927,-89.94088;35.14932,-89.94442;35.14938,-89.94778;35.14932,-89.95128;35.14926,-89.95243;35.14924,-89.95357;35.14924,-89.95394;35.14924,-89.95474;35.14929,-89.95589;35.14931,-89.95657;35.14931,-89.95781;35.14935,-89.95966;35.14938,-89.96049;35.14941,-89.9612;35.1494,-89.9614;35.14942,-89.96227;35.14942,-89.9632;35.14945,-89.96415;35.14946,-89.96508;35.14946,-89.96602;35.14951,-89.96699;35.14955,-89.96694;35.15033,-89.96688;35.15145,-89.96681;35.15318,-89.96678;35.15365,-89.96669;35.15669,-89.96659;35.15878,-89.96651;35.15892,-89.96594;35.15908,-89.96383;35.15958,-89.96377;35.1597,-89.9626;35.15999,-89.96241;35.16444,-89.96238;35.16773,-89.96234;35.16855,-89.96225;35.17208,-89.96219;35.17407,-89.96208;35.17512,-89.96204;35.17594,-89.962;35.17669,-89.96196;35.17743,-89.96197;35.1775,-89.96196;35.1777,-89.96195;35.17803,-89.96193;35.17838,-89.96183;35.17937,-89.96175;35.17955,-89.96161;35.17991,-89.96143;35.18019,-89.96123;35.18043,-89.96103;35.18066,-89.96059;35.18107,-89.96042;35.18122,-89.95944;35.18209,-89.95855;35.18293,-89.95816;35.18355,-89.95765;35.1849,-89.95699;35.18666,-89.95671;35.1874,-89.95662;35.18776,-89.95659;35.188,-89.9565;35.18851,-89.95643;35.18995,-89.95641;35.19044,-89.95553;35.1904,-89.95309;35.19026,-89.95254;35.19021,-89.94926;35.19003,-89.947;35.18991,-89.94461;35.18989,-89.94349;35.18992,-89.94222;35.19,-89.941;35.1901,-89.940986789107;35.190101558589,-89.93922;35.19031,-89.93666;35.19074,-89.933388373561;35.191540609491,-89.93319198851;35.191592136397
TN	Davidson	Nashville	Hillsboro West End	274022	174	-86.821625918778;36.136937013096,-86.822111910966;36.137682013096,-86.822436910966;36.138222013097,-86.822672910966;36.138727013097,-86.822807910966;36.139038013098,-86.822876910966;36.139253013098,-86.822956910966;36.139556013098,-86.822985918779;36.139712013098,-86.822835910966;36.139698013098,-86.822698918779;36.139685013098,-86.822433910966;36.139661013098,-86.822239910966;36.139643013098,-86.821812910965;36.139602013098,-86.821624918778;36.139584013098,-86.821066918777;36.139536013098,-86.820558910964;36.139500013098,-86.819934918776;36.139455013098,-86.819105910963;36.139395013098,-86.818602918775;36.139858013098,-86.817442910961;36.140903020912,-86.817064918773;36.1412260131,-86.816222918773;36.1419650131,-86.815621918772;36.142481013101,-86.815505910959;36.142579013101,-86.815481918772;36.142600013101,-86.815453918772;36.142563013101,-86.814976918771;36.1419350131,-86.814472910958;36.1412500131,-86.81389991877;36.140473013099,-86.813304910957;36.139683013098,-86.813184910957;36.139528013098,-86.81301591877;36.139342013098,-86.812880910957;36.139227013098,-86.812698918769;36.139098013098,-86.812501918769;36.138994013098,-86.812398918769;36.138955013098,-86.812244910956;36.138897013097,-86.811642910956;36.138755013097,-86.810845910955;36.138653013097,-86.810324910955;36.138598013097,-86.809794910954;36.138525013097,-86.807919910952;36.138312013097,-86.807136910952;36.138227013097,-86.80569091095;36.138072013097,-86.805046918762;36.138008013097,-86.803135910948;36.137822013097,-86.801242918759;36.137640013096,-86.801025918758;36.137620013096,-86.800761918758;36.137593020909,-86.800717910946;36.137900013097,-86.800616910945;36.138624013097,-86.799371918757;36.138535013097,-86.798157910943;36.138454013097,-86.797957918756;36.138588013097,-86.797463918755;36.13854702091,-86.797416910943;36.13854702091,-86.797357918755;36.138561013097,-86.797336918755;36.138599013097,-86.797244910942;36.139088013098,-86.797220910942;36.139133013098,-86.797180918755;36.139155013098,-86.797130918755;36.139167013098,-86.796569910942;36.139061013098,-86.796177918754;36.141034013099,-86.79489191094;36.140887013099,-86.793642910939;36.140741013099,-86.794389309377;36.137345278721,-86.796043934379;36.13616340372,-86.798762246881;36.135099716219,-86.801141848446;36.134234403718,-86.801143918758;36.134206013093,-86.801183910946;36.133713013093,-86.801250918759;36.133374013092,-86.801276910946;36.133244013092,-86.801322910946;36.132833013092,-86.801427918759;36.131906013091,-86.801438910946;36.131765013091,-86.801488910946;36.131308013091,-86.801512910946;36.13118901309,-86.801610910946;36.13096201309,-86.801844910947;36.13054901309,-86.801961910947;36.13035501309,-86.802146910947;36.130053013089,-86.802553910947;36.129318013089,-86.802597910947;36.129233013089,-86.80301091876;36.128444013088,-86.803193910948;36.128123013088,-86.803418918761;36.127735013087,-86.803556910948;36.127539013087,-86.804011910949;36.127011013087,-86.804524918762;36.126438013086,-86.80503191095;36.125882013085,-86.805157918762;36.125824013085,-86.805465918763;36.125499013085,-86.80561091095;36.125365013085,-86.805908910951;36.125005013085,-86.806031910951;36.124821013084,-86.806407918763;36.124240013084,-86.806610910951;36.123843020896,-86.806726910951;36.123533013083,-86.806732918764;36.123404013083,-86.806800910951;36.123327013083,-86.806836910951;36.123215013083,-86.806741910951;36.123189013083,-86.806771910951;36.123103013083,-86.806817910951;36.122967013083,-86.806844910951;36.122895013083,-86.806884918764;36.122792013083,-86.807173910952;36.122038013082,-86.807189910952;36.121986013082,-86.807214910952;36.121914013082,-86.807246918764;36.121814013082,-86.807346910952;36.121557013081,-86.807445910952;36.121373013081,-86.807529918765;36.121235013081,-86.807933910952;36.120704013081,-86.808760910953;36.11959001308,-86.809056910953;36.119191013079,-86.809666910954;36.118351013078,-86.809775918767;36.118202013078,-86.809973910954;36.117896013078,-86.810028910954;36.117923013078,-86.810144918767;36.117957013078,-86.811450910956;36.118112013078,-86.812836910957;36.118236013078,-86.813114910957;36.118260013078,-86.814225910958;36.118394013078,-86.815525910959;36.118553013079,-86.815285910959;36.12014301308,-86.816526918773;36.12023101308,-86.817842918774;36.12035001308,-86.818213910962;36.12037801308,-86.819268918775;36.12044601308,-86.819894918776;36.12048601308,-86.821454910965;36.12060501308,-86.821286910965;36.120795013081,-86.819468910963;36.122599013082,-86.818773910962;36.123259013083,-86.819544918776;36.123297013083,-86.820904910964;36.123390013083,-86.822865910966;36.123535013083,-86.824592910968;36.123676013083,-86.82656691097;36.123850013083,-86.82651191097;36.124489013084,-86.82644191097;36.125478013085,-86.826411918782;36.125833013085,-86.826327910969;36.126719013086,-86.826278910969;36.127246013087,-86.826199910969;36.127977013087,-86.826116910969;36.128849013088,-86.826016918782;36.129624013089,-86.825887910969;36.13045601309,-86.825771910969;36.13120701309,-86.825583910969;36.132321013091,-86.825476910969;36.133015013092,-86.825338918781;36.133770013093,-86.825214918781;36.134575013094,-86.825125910968;36.134675013094,-86.824800910968;36.134789013094,-86.824213910968;36.135026013094,-86.823909910967;36.135164013094,-86.823567910967;36.135358013094,-86.823541918779;36.135309013094,-86.823471918779;36.135348013094,-86.823005910966;36.135603013095,-86.822849910966;36.135714013095,-86.822554918778;36.135944013095,-86.822239910966;36.136227013095,-86.822288910966;36.136307013095,-86.822165910966;36.136420013095,-86.822034910965;36.136539013095,-86.821829910965;36.136738013096,-86.821770910965;36.136792013096,-86.821625918778;36.136937013096
